seed,scenario,contamination,delay,static_f1,adaptive_f1,delta,static_macro,adaptive_macro,static_fpr,adaptive_fpr,events,accepted_feedback,false_adaptations,feedback_contamination,recovery_windows,drift_threshold,confidence_threshold,trigger_drift,trigger_conf
52,oscillating,0.4,5,0.7652905198776758,0.7581699346405228,-0.0071205852371529765,0.753870092153603,0.7479886771993778,0.115,0.115,6,1500,0,0.38866666666666666,3.0,0.09754014344345072,0.8527583069028859,6,3
52,stealth,0.0,1,0.3040168023103177,0.41160560609786084,0.10758880378754315,0.43790728663407985,0.5041341699796569,0.115,0.115,6,1500,0,0.0,0.0,0.09754014344345072,0.8527583069028859,6,6
52,stealth,0.0,5,0.3040168023103177,0.3528811830698623,0.048864380759544634,0.43790728663407985,0.4676548067373003,0.115,0.115,6,1500,0,0.0,2.0,0.09754014344345072,0.8527583069028859,6,5
52,stealth,0.4,1,0.3040168023103177,0.3486707566462168,0.04465395433589908,0.43790728663407985,0.46507125217330547,0.115,0.115,6,1500,0,0.38866666666666666,0.0,0.09754014344345072,0.8527583069028859,6,6
52,stealth,0.4,5,0.3040168023103177,0.334192882929345,0.030176080619027323,0.43790728663407985,0.45621764368616874,0.115,0.115,6,1500,0,0.38866666666666666,0.0,0.09754014344345072,0.8527583069028859,6,6
52,hybrid,0.0,1,0.4892422825070159,0.6891233766233766,0.19988109411636074,0.5538454599117889,0.6935364517186284,0.115,0.115,6,1500,0,0.0,0.0,0.09754014344345072,0.8527583069028859,6,5
52,hybrid,0.0,5,0.4892422825070159,0.5203847915712323,0.031142509064216395,0.5538454599117889,0.5743564000454671,0.115,0.115,6,1500,0,0.0,0.0,0.09754014344345072,0.8527583069028859,6,4
52,hybrid,0.4,1,0.4892422825070159,0.5634867689570825,0.0742444864500666,0.5538454599117889,0.6033861248020012,0.115,0.115,6,1500,0,0.38866666666666666,0.0,0.09754014344345072,0.8527583069028859,6,5
52,hybrid,0.4,5,0.4892422825070159,0.4994192799070848,0.010176997400068888,0.5538454599117889,0.5605085863977917,0.115,0.115,6,1500,0,0.38866666666666666,0.0,0.09754014344345072,0.8527583069028859,6,6
62,static,0.0,1,0.8877078690210869,0.8926437958696023,0.004935926848515404,0.8652602220075437,0.8703740592484934,0.122,0.122,6,1500,0,0.0,0.0,0.086934612849008,0.8498579693654634,6,0
62,static,0.0,5,0.8877078690210869,0.8878985258827563,0.00019065686166941376,0.8652602220075437,0.8654567041319686,0.122,0.122,6,1500,0,0.0,0.0,0.086934612849008,0.8498579693654634,6,0
62,static,0.4,1,0.8877078690210869,0.8771201107649705,-0.010587758256116353,0.8652602220075437,0.85447668257339,0.122,0.122,6,1500,0,0.3973333333333333,0.0,0.086934612849008,0.8498579693654634,6,5
62,static,0.4,5,0.8877078690210869,0.8850317924041932,-0.00267607661689373,0.8652602220075437,0.86251111265749,0.122,0.122,6,1500,0,0.3973333333333333,0.0,0.086934612849008,0.8498579693654634,6,3
62,gradual,0.0,1,0.7866093136338134,0.8093228115250505,0.02271349789123711,0.7706955873993266,0.7905106696605696,0.122,0.122,6,1500,0,0.0,4.0,0.086934612849008,0.8498579693654634,6,3
62,gradual,0.0,5,0.7866093136338134,0.7897780264875957,0.003168712853782285,0.7706955873993266,0.7734188688161194,0.122,0.122,6,1500,0,0.0,4.0,0.086934612849008,0.8498579693654634,6,3
62,gradual,0.4,1,0.7866093136338134,0.7866093136338134,0.0,0.7706955873993266,0.7706955873993266,0.122,0.122,6,1500,0,0.3973333333333333,4.0,0.086934612849008,0.8498579693654634,6,4
62,gradual,0.4,5,0.7866093136338134,0.793603570100409,0.006994256466595683,0.7706955873993266,0.7767238966901873,0.122,0.122,6,1500,0,0.3973333333333333,4.0,0.086934612849008,0.8498579693654634,6,3
62,abrupt,0.0,1,0.638405036726128,0.7651313285116103,0.12672629178548223,0.6546370933391863,0.7525614501807946,0.122,0.122,6,1500,0,0.0,0.0,0.086934612849008,0.8498579693654634,6,2
62,abrupt,0.0,5,0.638405036726128,0.6435291657955258,0.005124129069397743,0.6546370933391863,0.6583564939577591,0.122,0.122,6,1500,0,0.0,0.0,0.086934612849008,0.8498579693654634,6,0
62,abrupt,0.4,1,0.638405036726128,0.691407825736184,0.05300278901005595,0.6546370933391863,0.6939784071164061,0.122,0.122,6,1500,0,0.3973333333333333,0.0,0.086934612849008,0.8498579693654634,6,5
62,abrupt,0.4,5,0.638405036726128,0.6338176458201726,-0.004587390905955391,0.6546370933391863,0.6513213157685895,0.122,0.122,6,1500,0,0.3973333333333333,0.0,0.086934612849008,0.8498579693654634,6,3
62,oscillating,0.0,1,0.769114020110036,0.7857009170877784,0.016586896977742405,0.7558828717593953,0.7699172397334964,0.122,0.122,6,1500,0,0.0,3.0,0.086934612849008,0.8498579693654634,6,3
62,oscillating,0.0,5,0.769114020110036,0.7749244712990937,0.005810451189057653,0.7558828717593953,0.7607615553774381,0.122,0.122,6,1500,0,0.0,3.0,0.086934612849008,0.8498579693654634,6,3
62,oscillating,0.4,1,0.769114020110036,0.756373394671267,-0.012740625438769082,0.7558828717593953,0.745320295495784,0.122,0.122,6,1500,0,0.3973333333333333,3.0,0.086934612849008,0.8498579693654634,6,3
62,oscillating,0.4,5,0.769114020110036,0.7653663177925785,-0.0037477023174575796,0.7558828717593953,0.7527569207508731,0.122,0.122,6,1500,0,0.3973333333333333,3.0,0.086934612849008,0.8498579693654634,6,3
62,stealth,0.0,1,0.29352972119936876,0.4078527607361963,0.11432303953682754,0.4300820596961671,0.5002976883849758,0.122,0.122,6,1500,0,0.0,0.0,0.086934612849008,0.8498579693654634,6,6
62,stealth,0.0,5,0.29352972119936876,0.3520447040894082,0.058514982890039424,0.4300820596961671,0.465647949933538,0.122,0.122,6,1500,0,0.0,0.0,0.086934612849008,0.8498579693654634,6,4
62,stealth,0.4,1,0.29352972119936876,0.3398157625383828,0.04628604133901404,0.4300820596961671,0.45815476242480535,0.122,0.122,6,1500,0,0.3973333333333333,0.0,0.086934612849008,0.8498579693654634,6,6
62,stealth,0.4,5,0.29352972119936876,0.32308089945722407,0.029551178257855304,0.4300820596961671,0.44795375913980107,0.122,0.122,6,1500,0,0.3973333333333333,0.0,0.086934612849008,0.8498579693654634,6,6
62,hybrid,0.0,1,0.49501275806077477,0.6887631366208569,0.1937503785600821,0.5561722254005754,0.6919666831164458,0.122,0.122,6,1500,0,0.0,0.0,0.086934612849008,0.8498579693654634,6,5
62,hybrid,0.0,5,0.49501275806077477,0.5274625510667272,0.032449793005952465,0.5561722254005754,0.5776390338458413,0.122,0.122,6,1500,0,0.0,0.0,0.086934612849008,0.8498579693654634,6,3
62,hybrid,0.4,1,0.49501275806077477,0.5803063457330416,0.08529358767226686,0.5561722254005754,0.6135417548186386,0.122,0.122,6,1500,0,0.3973333333333333,0.0,0.086934612849008,0.8498579693654634,6,6
62,hybrid,0.4,5,0.49501275806077477,0.5043798985707699,0.009367140509995153,0.5561722254005754,0.5623277097940391,0.122,0.122,6,1500,0,0.3973333333333333,0.0,0.086934612849008,0.8498579693654634,6,5
72,static,0.0,1,0.8749349522983522,0.8836488812392427,0.008713928940890514,0.8523435092070273,0.8611561828630581,0.1215,0.1215,6,1500,0,0.0,1.0,0.08645496873393096,0.8400340637452596,6,0
72,static,0.0,5,0.8749349522983522,0.8768831168831169,0.0019481645847647666,0.8523435092070273,0.854299546607239,0.1215,0.1215,6,1500,0,0.0,5.0,0.08645496873393096,0.8400340637452596,6,0
72,static,0.4,1,0.8749349522983522,0.8607061303354997,-0.014228821962852467,0.8523435092070273,0.8382936270437656,0.1215,0.1215,6,1500,0,0.422,,0.08645496873393096,0.8400340637452596,6,5
72,static,0.4,5,0.8749349522983522,0.8684577808792743,-0.006477171419077887,0.8523435092070273,0.8458971191181751,0.1215,0.1215,6,1500,0,0.422,1.0,0.08645496873393096,0.8400340637452596,6,3
72,gradual,0.0,1,0.7631578947368421,0.7901510912143257,0.02699319647748355,0.7510070382010535,0.7738209648785576,0.1215,0.1215,6,1500,0,0.0,3.0,0.08645496873393096,0.8400340637452596,6,3
72,gradual,0.0,5,0.7631578947368421,0.7720560393790231,0.008898144642180972,0.7510070382010535,0.7584315805203721,0.1215,0.1215,6,1500,0,0.0,4.0,0.08645496873393096,0.8400340637452596,6,4
72,gradual,0.4,1,0.7631578947368421,0.7638650657518582,0.0007071710150160504,0.7510070382010535,0.7515937994444122,0.1215,0.1215,6,1500,0,0.422,4.0,0.08645496873393096,0.8400340637452596,6,4
72,gradual,0.4,5,0.7631578947368421,0.7720560393790231,0.008898144642180972,0.7510070382010535,0.7584315805203721,0.1215,0.1215,6,1500,0,0.422,4.0,0.08645496873393096,0.8400340637452596,6,4
72,abrupt,0.0,1,0.6235144312393888,0.7507704160246533,0.12725598478526456,0.6440189402793011,0.7408178203251387,0.1215,0.1215,6,1500,0,0.0,0.0,0.08645496873393096,0.8400340637452596,6,2
72,abrupt,0.0,5,0.6235144312393888,0.624390243902439,0.0008758126630502572,0.6440189402793011,0.6446454530770473,0.1215,0.1215,6,1500,0,0.0,0.0,0.08645496873393096,0.8400340637452596,6,0
72,abrupt,0.4,1,0.6235144312393888,0.6593633732947499,0.035848942055361155,0.6440189402793011,0.6700536355044071,0.1215,0.1215,6,1500,0,0.422,0.0,0.08645496873393096,0.8400340637452596,6,4
72,abrupt,0.4,5,0.6235144312393888,0.6164675767918089,-0.007046854447579909,0.6440189402793011,0.6389943305645791,0.1215,0.1215,6,1500,0,0.422,0.0,0.08645496873393096,0.8400340637452596,6,2
72,oscillating,0.0,1,0.7405825242718447,0.7638650657518582,0.02328254148001352,0.7325593033730358,0.7515937994444122,0.1215,0.1215,6,1500,0,0.0,3.0,0.08645496873393096,0.8400340637452596,6,3
72,oscillating,0.0,5,0.7405825242718447,0.7486011962184064,0.008018671946561695,0.7325593033730358,0.7390504424106357,0.1215,0.1215,6,1500,0,0.0,3.0,0.08645496873393096,0.8400340637452596,6,3
72,oscillating,0.4,1,0.7405825242718447,0.7319648093841642,-0.008617714887680483,0.7325593033730358,0.7256548714269848,0.1215,0.1215,6,1500,0,0.422,3.0,0.08645496873393096,0.8400340637452596,6,3
72,oscillating,0.4,5,0.7405825242718447,0.7405825242718447,0.0,0.7325593033730358,0.7325593033730358,0.1215,0.1215,6,1500,0,0.422,3.0,0.08645496873393096,0.8400340637452596,6,3
72,stealth,0.0,1,0.26993865030674846,0.38576406172224986,0.1158254114155014,0.41604435314889493,0.48659650762474915,0.1215,0.1215,6,1500,0,0.0,1.0,0.08645496873393096,0.8400340637452596,6,6
72,stealth,0.0,5,0.26993865030674846,0.3274883960804538,0.05754974577370536,0.41604435314889493,0.45074191120585905,0.1215,0.1215,6,1500,0,0.0,5.0,0.08645496873393096,0.8400340637452596,6,4
72,stealth,0.4,1,0.26993865030674846,0.3082942097026604,0.03835555939591195,0.41604435314889493,0.4390968291458485,0.1215,0.1215,6,1500,0,0.422,1.0,0.08645496873393096,0.8400340637452596,6,6
72,stealth,0.4,5,0.26993865030674846,0.2936069455406472,0.02366829523389874,0.41604435314889493,0.4302362845141533,0.1215,0.1215,6,1500,0,0.422,1.0,0.08645496873393096,0.8400340637452596,6,6
72,hybrid,0.0,1,0.4512893982808023,0.6507177033492823,0.19942830506847997,0.5279502738134914,0.6636989248500695,0.1215,0.1215,6,1500,0,0.0,0.0,0.08645496873393096,0.8400340637452596,6,5
72,hybrid,0.0,5,0.4512893982808023,0.471004243281471,0.019714845000668724,0.5279502738134914,0.5406427954858206,0.1215,0.1215,6,1500,0,0.0,0.0,0.08645496873393096,0.8400340637452596,6,3
72,hybrid,0.4,1,0.4512893982808023,0.5225512528473805,0.07126185456657819,0.5279502738134914,0.5744663572614799,0.1215,0.1215,6,1500,0,0.422,0.0,0.08645496873393096,0.8400340637452596,6,5
72,hybrid,0.4,5,0.4512893982808023,0.46557842441447833,0.014289026133676053,0.5279502738134914,0.5371370382941957,0.1215,0.1215,6,1500,0,0.422,0.0,0.08645496873393096,0.8400340637452596,6,4
82,static,0.0,1,0.8826758147512864,0.8899113837764144,0.007235569025128008,0.8593235188864345,0.866785314347065,0.1285,0.1285,6,1500,0,0.0,1.0,0.10660720865683385,0.8335454387024315,6,0
82,static,0.0,5,0.8826758147512864,0.8821005663291573,-0.0005752484221290821,0.8593235188864345,0.8587354017842768,0.1285,0.1285,6,1500,0,0.0,7.0,0.10660720865683385,0.8335454387024315,6,0
82,static,0.4,1,0.8826758147512864,0.8704699150338131,-0.012205899717473323,0.8593235188864345,0.8469996633992595,0.1285,0.1285,6,1500,0,0.38399999999999995,,0.10660720865683385,0.8335454387024315,6,5
82,static,0.4,5,0.8826758147512864,0.8767028798068632,-0.005972934944423192,0.8593235188864345,0.8532526539000991,0.1285,0.1285,6,1500,0,0.38399999999999995,1.0,0.10660720865683385,0.8335454387024315,6,3
82,gradual,0.0,1,0.7842478536767451,0.8010307380820909,0.01678288440534581,0.7676086317069637,0.7821663434224775,0.1285,0.1285,6,1500,0,0.0,3.0,0.10660720865683385,0.8335454387024315,6,3
82,gradual,0.0,5,0.7842478536767451,0.7858341099720411,0.0015862562952959625,0.7676086317069637,0.7689688349212955,0.1285,0.1285,6,1500,0,0.0,4.0,0.10660720865683385,0.8335454387024315,6,3
82,gradual,0.4,1,0.7842478536767451,0.7831122734915001,-0.0011355801852449554,0.7676086317069637,0.7666368339697656,0.1285,0.1285,6,1500,0,0.38399999999999995,4.0,0.10660720865683385,0.8335454387024315,6,3
82,gradual,0.4,5,0.7842478536767451,0.7878675102344622,0.0036196565577171214,0.7676086317069637,0.7707171533014074,0.1285,0.1285,6,1500,0,0.38399999999999995,4.0,0.10660720865683385,0.8335454387024315,6,3
82,abrupt,0.0,1,0.636668061950607,0.7535399923459625,0.11687193039535548,0.6521141918332123,0.7418726354691689,0.1285,0.1285,6,1500,0,0.0,0.0,0.10660720865683385,0.8335454387024315,6,2
82,abrupt,0.0,5,0.636668061950607,0.6360971524288107,-0.0005709095217962812,0.6521141918332123,0.6517009498744359,0.1285,0.1285,6,1500,0,0.0,0.0,0.10660720865683385,0.8335454387024315,6,0
82,abrupt,0.4,1,0.636668061950607,0.6703408858950807,0.033672823944473684,0.6521141918332123,0.676868149279632,0.1285,0.1285,6,1500,0,0.38399999999999995,0.0,0.10660720865683385,0.8335454387024315,6,4
82,abrupt,0.4,5,0.636668061950607,0.6309373686422867,-0.005730693308320323,0.6521141918332123,0.6479753611620438,0.1285,0.1285,6,1500,0,0.38399999999999995,0.0,0.10660720865683385,0.8335454387024315,6,2
82,oscillating,0.0,1,0.764181369759059,0.7803782063284029,0.016196836569343898,0.7506675510245919,0.7643037200347745,0.1285,0.1285,6,1500,0,0.0,3.0,0.10660720865683385,0.8335454387024315,6,3
82,oscillating,0.0,5,0.764181369759059,0.7683872187559085,0.004205848996849504,0.7506675510245919,0.7541787505369439,0.1285,0.1285,6,1500,0,0.0,3.0,0.10660720865683385,0.8335454387024315,6,3
82,oscillating,0.4,1,0.764181369759059,0.7552073380470093,-0.00897403171204969,0.7506675510245919,0.7432424355433285,0.1285,0.1285,6,1500,0,0.38399999999999995,3.0,0.10660720865683385,0.8335454387024315,6,3
82,oscillating,0.4,5,0.764181369759059,0.760654490106545,-0.003526879652514081,0.7506675510245919,0.74773871216963,0.1285,0.1285,6,1500,0,0.38399999999999995,3.0,0.10660720865683385,0.8335454387024315,6,3
82,stealth,0.0,1,0.30099113197704747,0.4158560311284047,0.11486489915135722,0.4331747745516117,0.5039538307815936,0.1285,0.1285,6,1500,0,0.0,0.0,0.10660720865683385,0.8335454387024315,6,6
82,stealth,0.0,5,0.30099113197704747,0.3567103935418769,0.055719261564829425,0.4331747745516117,0.467122592397181,0.1285,0.1285,6,1500,0,0.0,0.0,0.10660720865683385,0.8335454387024315,6,6
82,stealth,0.4,1,0.30099113197704747,0.34333672431332657,0.0423455923362791,0.4331747745516117,0.45891292379146886,0.1285,0.1285,6,1500,0,0.38399999999999995,0.0,0.10660720865683385,0.8335454387024315,6,6
82,stealth,0.4,5,0.30099113197704747,0.32845778804208364,0.027466656065036177,0.4331747745516117,0.44982614127649,0.1285,0.1285,6,1500,0,0.38399999999999995,0.0,0.10660720865683385,0.8335454387024315,6,6
82,hybrid,0.0,1,0.5025287356321839,0.6819101578308377,0.17938142219865383,0.5597599430373309,0.6855576886425838,0.1285,0.1285,6,1500,0,0.0,0.0,0.10660720865683385,0.8335454387024315,6,5
82,hybrid,0.0,5,0.5025287356321839,0.5212258796821794,0.01869714404999545,0.5597599430373309,0.572141089975138,0.1285,0.1285,6,1500,0,0.0,0.0,0.10660720865683385,0.8335454387024315,6,4
82,hybrid,0.4,1,0.5025287356321839,0.579590056694287,0.07706132106210306,0.5597599430373309,0.6117381388015211,0.1285,0.1285,6,1500,0,0.38399999999999995,0.0,0.10660720865683385,0.8335454387024315,6,6
82,hybrid,0.4,5,0.5025287356321839,0.5056205551732048,0.0030918195410208904,0.5597599430373309,0.5617980457128211,0.1285,0.1285,6,1500,0,0.38399999999999995,0.0,0.10660720865683385,0.8335454387024315,6,5
